['data/subset_interactions_edgecases.tsv']
         2366545 function calls (2328730 primitive calls) in 2.216 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1248    0.000    0.000    0.001    0.000 typing.py:1539(__eq__)
       72    0.000    0.000    0.008    0.000 indexing.py:1176(__getitem__)
        1    0.000    0.000    0.006    0.006 _ontology.py:344(_find_root_label)
  834/831    0.000    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      348    0.000    0.000    0.000    0.000 traceback.py:330(walk_stack)
      125    0.000    0.000    0.001    0.000 scanner.py:1311(scan_plain_spaces)
      337    0.000    0.000    0.001    0.000 _parser.py:365(_escape)
      604    0.000    0.000    0.000    0.000 coreviews.py:354(new_node_ok)
       42    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      139    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
     1313    0.000    0.000    0.001    0.000 typing.py:1226(__eq__)
      168    0.000    0.000    0.028    0.000 _compiler.py:571(_code)
      366    0.000    0.000    0.001    0.000 {built-in method builtins.any}
       19    0.000    0.000    0.003    0.000 _decorators.py:294(decorate)
     1823    0.000    0.000    0.001    0.000 typing.py:911(__eq__)
      505    0.000    0.000    0.000    0.000 reader.py:114(get_mark)
      170    0.000    0.000    0.001    0.000 <frozen posixpath>:179(dirname)
      491    0.000    0.000    0.002    0.000 notation3.py:879(blankNode)
     3538    0.000    0.000    0.000    0.000 external_graph_libs.py:25(_identity)
       25    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       46    0.000    0.000    0.002    0.000 _logger.py:80(_logfactory_patched)
      801    0.000    0.000    0.000    0.000 typing.py:1569(_value_and_type_iter)
  191/152    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
       17    0.000    0.000    0.000    0.000 generic.py:36(create_pandas_abc_type)
      494    0.000    0.000    0.001    0.000 _misc.py:148(<lambda>)
      414    0.000    0.000    0.003    0.000 linecache.py:26(getline)
     1445    0.000    0.000    0.000    0.000 graph.py:462(__contains__)
        1    0.000    0.000    0.007    0.007 frame.py:509(DataFrame)
       12    0.000    0.000    0.002    0.000 feedparser.py:216(_parsegen)
       72    0.000    0.000    0.001    0.000 scanner.py:545(fetch_value)
       87    0.000    0.000    0.003    0.000 __init__.py:825(_normalized_name)
      911    0.000    0.000    0.000    0.000 _parser.py:168(__setitem__)
      129    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1681(path_hook_for_FileFinder)
      801    0.000    0.000    0.004    0.000 inspect.py:395(isgeneratorfunction)
       74    0.000    0.000    0.000    0.000 generic.py:6236(__finalize__)
       16    0.000    0.000    0.002    0.000 __init__.py:707(__init__)
     1009    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.001    0.001 escape_codes.py:1(<module>)
      904    0.000    0.000    0.001    0.000 generic.py:42(_instancecheck)
      198    0.000    0.000    0.001    0.000 traceback.py:639(emit)
        5    0.000    0.000    0.001    0.000 feedparser.py:469(_parse_headers)
      270    0.000    0.000    0.001    0.000 _parser.py:82(opengroup)
      514    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
      429    0.000    0.000    0.013    0.000 parser.py:94(check_event)
       10    0.000    0.000    0.002    0.000 decorators.py:1063(signature)
      154    0.000    0.000    0.007    0.000 traceback.py:914(format)
      264    0.000    0.000    0.000    0.000 traceback.py:566(_byte_offset_to_character_offset)
     1921    0.000    0.000    0.000    0.000 typing.py:753(<genexpr>)
      904    0.000    0.000    0.000    0.000 generic.py:37(_check)
     1494    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       54    0.000    0.000    0.005    0.000 dataclasses.py:449(_create_fn)
       72    0.000    0.000    0.007    0.000 indexing.py:1689(_getitem_tuple)
       63    0.000    0.000    0.001    0.000 typing.py:1072(_generic_init_subclass)
        1    0.000    0.000    0.000    0.000 idnadata.py:1(<module>)
      220    0.000    0.000    0.002    0.000 convert.py:455(<genexpr>)
       72    0.000    0.000    0.004    0.000 indexing.py:1719(_getitem_axis)
       22    0.000    0.000    0.003    0.000 traceback.py:692(__init__)
      221    0.000    0.000    0.003    0.000 typing.py:861(__init__)
     1211    0.000    0.000    0.000    0.000 decorators.py:714(__init__)
       55    0.000    0.000    0.001    0.000 __init__.py:1611(findCaller)
      132    0.000    0.000    0.002    0.000 pathlib.py:407(_load_parts)
      401    0.000    0.000    0.001    0.000 scanner.py:1416(scan_line_break)
        1    0.000    0.000    0.006    0.006 generic.py:244(NDFrame)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:1(<module>)
        3    0.000    0.000    0.009    0.003 numeric.py:1(<module>)
     1670    0.000    0.000    0.000    0.000 scanner.py:264(next_possible_simple_key)
      635    0.000    0.000    0.001    0.000 escape_codes.py:23(esc)
     1159    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
    56/15    0.000    0.000    0.005    0.000 typing.py:1241(__getitem__)
      955    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      801    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
      143    0.000    0.000    0.012    0.000 _decorators.py:484(__call__)
      232    0.000    0.000    0.000    0.000 coreviews.py:293(__iter__)
      629    0.000    0.000    0.000    0.000 term.py:138(__new__)
        7    0.000    0.000    0.010    0.001 base.py:1(<module>)
       55    0.000    0.000    0.242    0.004 socket.py:693(readinto)
       55    0.000    0.000    0.241    0.004 ssl.py:1238(recv_into)
        2    0.000    0.000    0.000    0.000 sysconfig.py:282(_extend_dict)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
      128    0.000    0.000    0.001    0.000 composer.py:88(compose_scalar_node)
       10    0.000    0.000    0.000    0.000 request.py:434(add_handler)
      168    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      230    0.000    0.000    0.000    0.000 coreviews.py:351(__getitem__)
      535    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
       20    0.000    0.000    0.007    0.000 notation3.py:1861(newList)
      218    0.000    0.000    0.001    0.000 linecache.py:52(checkcache)
      414    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      958    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        9    0.000    0.000    0.019    0.002 utils.py:1(<module>)
      494    0.000    0.000    0.003    0.000 _misc.py:154(pascalcase_to_sentencecase)
        1    0.000    0.000    0.000    0.000 _SDO.py:5(SDO)
       77    0.000    0.000    0.000    0.000 generic.py:278(__init__)
      132    0.000    0.000    0.000    0.000 __init__.py:109(read)
       79    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      440    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
       12    0.000    0.000    0.020    0.002 _translate.py:73(translate_nodes)
      158    0.000    0.000    0.000    0.000 <frozen posixpath>:169(basename)
      867    0.000    0.000    0.000    0.000 inspect.py:371(isfunction)
      505    0.000    0.000    0.000    0.000 reader.py:94(prefix)
      190    0.000    0.000    0.000    0.000 _parser.py:305(_class_escape)
    56/15    0.000    0.000    0.003    0.000 typing.py:1273(_determine_new_args)
        1    0.000    0.000    0.003    0.003 series.py:263(Series)
      482    0.000    0.000    0.000    0.000 feedparser.py:77(readline)
        1    0.000    0.000    0.002    0.002 accessor.py:157(StringMethods)
     1298    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      801    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
       12    0.000    0.000    0.029    0.002 omnipath_adapter.py:88(get_nodes)
     1552    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      414    0.000    0.000    0.002    0.000 linecache.py:36(getlines)
      880    0.000    0.000    0.000    0.000 _parser.py:79(groups)
     19/3    0.000    0.000    0.014    0.005 composer.py:117(compose_mapping_node)
      316    0.000    0.000    0.001    0.000 scanner.py:135(get_token)
      145    0.000    0.000    0.000    0.000 _policybase.py:293(header_source_parse)
       12    0.000    0.000    0.265    0.022 api.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
       72    0.000    0.000    0.003    0.000 frame.py:3983(_ixs)
        1    0.000    0.000    0.011    0.011 _dtype_like.py:1(<module>)
       41    0.000    0.000    0.001    0.000 construction.py:517(sanitize_array)
       72    0.000    0.000    0.001    0.000 indexing.py:957(_validate_tuple_indexer)
      217    0.000    0.000    0.000    0.000 generic.py:586(_get_axis)
      311    0.000    0.000    0.001    0.000 function_base.py:473(_add_docstring)
        1    0.000    0.000    0.016    0.016 _typing.py:1(<module>)
       64    0.000    0.000    0.024    0.000 __init__.py:1148(emit)
      759    0.000    0.000    0.000    0.000 backends.py:2258(_make_doc)
        1    0.000    0.000    0.002    0.002 getlimits.py:167(_register_known_types)
      448    0.000    0.000    0.000    0.000 coreviews.py:302(__getitem__)
      432    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
     1769    0.000    0.000    0.000    0.000 _ontology.py:231(<lambda>)
  278/240    0.000    0.000    0.019    0.000 typing.py:487(__getitem__)
      460    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
      205    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
     1602    0.000    0.000    0.000    0.000 reportviews.py:785(<lambda>)
        6    0.000    0.000    0.002    0.000 getlimits.py:35(__init__)
      311    0.000    0.000    0.000    0.000 function_base.py:455(_needs_add_docstring)
       87    0.000    0.000    0.001    0.000 _functools.py:89(pass_none)
       91    0.000    0.000    0.007    0.000 parser.py:427(parse_block_mapping_key)
       28    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      123    0.000    0.000    0.000    0.000 expr.py:191(<genexpr>)
      134    0.000    0.000    0.002    0.000 pathlib.py:551(drive)
      147    0.000    0.000    0.001    0.000 constructor.py:67(construct_object)
       55    0.000    0.000    0.025    0.000 __init__.py:1746(callHandlers)
       72    0.000    0.000    0.000    0.000 indexing.py:1652(_is_scalar_access)
        1    0.000    0.000    0.000    0.000 {built-in method _uuid.generate_time_safe}
      686    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      634    0.000    0.000    0.000    0.000 traceback.py:315(_original_line)
        1    0.000    0.000    0.007    0.007 _array_like.py:1(<module>)
       64    0.000    0.000    0.024    0.000 __init__.py:1011(handle)
       87    0.000    0.000    0.001    0.000 __init__.py:310(_from_text_for)
      147    0.000    0.000    0.000    0.000 resolver.py:143(resolve)
      144    0.000    0.000    0.000    0.000 base.py:5373(__getitem__)
      142    0.000    0.000    0.000    0.000 <frozen genericpath>:133(_splitext)
        3    0.000    0.000    0.000    0.000 expr.py:279(disallowed)
     1010    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1152(__init__)
        2    0.000    0.000    0.000    0.000 ssl.py:1306(_real_close)
       57    0.000    0.000    0.002    0.000 typing.py:1423(__getitem__)
     1049    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      128    0.000    0.000    0.000    0.000 scanner.py:295(save_possible_simple_key)
      514    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
       97    0.000    0.000    0.000    0.000 _parser.py:267(getuntil)
        1    0.000    0.000    0.002    0.002 base.py:320(Index)
        4    0.000    0.000    0.137    0.034 generic.py:1(<module>)
      171    0.000    0.000    0.069    0.000 __init__.py:226(compile)
      519    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
      509    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
      165    0.000    0.000    0.000    0.000 __init__.py:200(_is_internal_frame)
  534/119    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
       22    0.000    0.000    0.005    0.000 typing.py:2709(_make_nmtuple)
      142    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        6    0.000    0.000    0.011    0.002 common.py:1(<module>)
      220    0.000    0.000    0.000    0.000 digraph.py:933(predecessors)
       52    0.000    0.000    0.000    0.000 core.py:938(__init__)
      458    0.000    0.000    0.000    0.000 coreviews.py:300(<genexpr>)
      218    0.000    0.000    0.000    0.000 enum.py:768(__delattr__)
      753    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
        9    0.000    0.000    0.000    0.000 parse.py:452(urlsplit)
        1    0.000    0.000    0.013    0.013 term.py:1(<module>)
       13    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       55    0.000    0.000    0.027    0.000 __init__.py:1660(_log)
       72    0.000    0.000    0.001    0.000 frame.py:4608(_box_col_values)
       10    0.000    0.000    0.004    0.000 decorators.py:873(compile)
      216    0.000    0.000    0.001    0.000 common.py:97(is_bool_indexer)
       22    0.000    0.000    0.000    0.000 _translate.py:145(_filter_props)
       64    0.000    0.000    0.000    0.000 _decorators.py:443(__call__)
      534    0.000    0.000    0.000    0.000 typing.py:2482(final)
      144    0.000    0.000    0.001    0.000 indexing.py:1574(_validate_key)
     1032    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1569(<genexpr>)
       44    0.000    0.000    0.000    0.000 inspect.py:175(get_annotations)
      220    0.000    0.000    0.000    0.000 coreviews.py:81(__getitem__)
       22    0.000    0.000    0.004    0.000 traceback.py:21(print_list)
      314    0.000    0.000    0.000    0.000 types.py:192(__init__)
       55    0.000    0.000    0.241    0.004 ssl.py:1096(read)
        1    0.000    0.000    0.002    0.002 _batch_writer.py:844(_write_single_edge_list_to_file)
       25    0.000    0.000    0.001    0.000 dtypes.py:30(_add_dtype_helper)
        8    0.000    0.000    0.001    0.000 typing.py:2802(__new__)
      294    0.000    0.000    0.001    0.000 __init__.py:164(match)
      101    0.000    0.000    0.001    0.000 <frozen abc>:110(register)
     1010    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1177(get_filename)
       22    0.000    0.000    0.008    0.000 traceback.py:1015(print)
       91    0.000    0.000    0.000    0.000 memory.py:523(bind)
     1108    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
      139    0.000    0.000    0.001    0.000 pathlib.py:1160(__init__)
      509    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
       31    0.000    0.000    0.000    0.000 message.py:493(get)
      482    0.000    0.000    0.000    0.000 feedparser.py:127(__next__)
       94    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      117    0.000    0.000    0.003    0.000 scanner.py:668(fetch_plain)
      490    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
      106    0.000    0.000    0.002    0.000 typing.py:1432(copy_with)
        1    0.000    0.000    0.001    0.001 constant.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       72    0.000    0.000    0.000    0.000 indexing.py:2765(check_dict_or_set_indexers)
        6    0.000    0.000    0.000    0.000 conf.py:72(__new__)
      170    0.000    0.000    0.000    0.000 _parser.py:224(__init__)
